,eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
78431,200507070001,2005,7,7,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,The incident occurred at a Liverpool Street Station.,"07/07/2005: One of four bombers detonated himself inside the number 204 train as it traveled between Liverpool and Aldgate Stations in Londons underground subway. Seven people, not including the suicide bomber, were killed and hundreds were injured in the attack. Abu Hafs al-Masri Brigades and the Secret Organization of al-Qaida in Europe both claimed responsibility, although it is generally believed that the claim by Abu Hafs al-Masri Brigades were not credible. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,London Underground,Number 204 Train,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,"The explosive materials were homemade peroxide-based devices packed in rucksacks. It is estimated that less than 10 pounds of this explosive was used in each attack. While the manufacturing of this explosive is a dangerous process, it does not require great skill.",8.0,0.0,1.0,171.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),-99.0,,0.0,,,,,,,,,,,,,,,,"The perpetrator, Shehzad Tanweer, traveled to Pakistan to attend a course in Islamic studies in 2004, where he met members of the bombing team. The materials used for this attack were relatively inexpensive, leading many to doubt that foreign funding was used. The claim of responsibility by the Secret Organization of al Qaeda in Europe was posted on the ""Qala"" website hours after the attack. MI5 has reportedly declared the attack to be largely motivated by the conflict in Iraq and other perceived injustices against Muslims by the West. Location-specific casualty information source: BBC (http://news.bbc.co.uk/2/shared/spl/hi/uk/05/london_blasts/what_happened/html/).","Bruce Wilson and Jane Wardell, Bomb Attacks on London Underground and Buses, The Advertiser, July 8, 2005.","Peter Wilson, Terrorists hit London  Hundreds injured in rush-hour attacks, The Australian, July 8, 2005.","Alan Cowell, Raymond Bonner, ""Changes in investigation of bombing attacks in London leave major questions unanswered,"" The New York Times, August 15, 2008.",CETIS,0,1,1,1,"200507070001, 200507070002, 200507070003, 200507070004"
78432,200507070002,2005,7,7,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,Kings Cross Subway Station,"07/07/2005: One of four suicide bombers detonated himself inside the number 216 train as it traveled between Russell Square and Kings Cross Stations in Londons underground subway. Twenty-six people, not including that suicide bomber, were killed and scores were injured in the attack. Abu Hafs al-Masri Brigades and the Secret Organization of al-Qaida in Europe both claimed responsibility, although it is generally believed that the claim by Abu Hafs al-Masri Brigades were not credible. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,London Underground,Number 216 Train,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,"The explosive materials were homemade peroxide-based devices packed in rucksacks. It is estimated that less than 10 pounds of this explosive was used in each attack. While the manufacturing of this explosive is a dangerous process, it does not require great skill.",27.0,0.0,1.0,340.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),-99.0,,0.0,,,,,,,,,,,,,,,,"The perpetrator, Germaine Lindsay, is suspected to have traveled to Pakistan and Afghanistan, where he met other members of the bombing team. The materials used for this attack were relatively inexpensive, leading many to doubt that foreign funding was used. The claim of responsibility by the Secret Organization of al Qaeda in Europe was posted on the ""Qala"" website hours after the attack. MI5 has reportedly declared the attack to be largely motivated by the conflict in Iraq and other perceived injustices against Muslims by the West. Location-specific casualty information source: BBC (http://news.bbc.co.uk/2/shared/spl/hi/uk/05/london_blasts/what_happened/html/).","Jane Wardell and Lukas I. Alpert, Qaeda Blast Kill at Least 37  Bus and 3 Subways are Bombed, US Boost Train Security Alert, The New York Post, July 8, 2005.","Peter Wilson, Terrorists hit London  Hundreds injured in rush-hour attacks, The Australian, July 8, 2005.","Alan Cowell, Raymond Bonner, ""Changes in investigation of bombing attacks in London leave major questions unanswered,"" The New York Times, August 15, 2008.",CETIS,0,1,1,1,"200507070002, 200507070001, 200507070003, 200507070004"
78433,200507070003,2005,7,7,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,Edgware Road Subway Station,"07/07/2005: One of four suicide bombers detonated himself inside the number 311 train at Edgware Road Station in Londons underground subway. Six people, not including the suicide bomber, were killed and scores were injured in the attack. Abu Hafs al-Masri Brigades and the Secret Organization of al-Qaida in Europe both claimed responsibility, although it is generally believed that the claim by Abu Hafs al-Masri Brigades were not credible. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,102.0,Subway,London Underground,Number 331 Train,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,"The explosive materials were homemade peroxide-based devices packed in rucksacks. It is estimated that less than 10 pounds of this explosive was used in each attack. While the manufacturing of this explosive is a dangerous process, it does not require great skill.",7.0,0.0,1.0,163.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),-99.0,,0.0,,,,,,,,,,,,,,,,"The perpetrator, Mohammad Sidique Khan, is suspected to have traveled to Pakistan and Afghanistan and had contact with various terror groups. The materials used for this attack were relatively inexpensive, leading many to doubt that foreign funding was used. The claim of responsibility by the Secret Organization of al Qaeda in Europe was posted on the ""Qala"" website hours after the attack. MI5 has reportedly declared the attack to be largely motivated by the conflict in Iraq and other perceived injustices against Muslims by the West. Location-specific casualty information source: BBC (http://news.bbc.co.uk/2/shared/spl/hi/uk/05/london_blasts/what_happened/html/).","Jane Wardell and Lukas I. Alpert, Qaeda Blast Kill at Least 37  Bus and 3 Subways are Bombed, US Boost Train Security Alert, The New York Post, July 8, 2005.","Peter Wilson, Terrorists hit London  Hundreds injured in rush-hour attacks, The Australian, July 8, 2005.","Alan Cowell, Raymond Bonner, ""Changes in investigation of bombing attacks in London leave major questions unanswered,"" The New York Times, August 15, 2008.",CETIS,0,1,1,1,"200507070003, 200507070001, 200507070002, 200507070004"
78434,200507070004,2005,7,7,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,Tavistock Square,"07/07/2005: One of four suicide bombers detonated himself on the No. 30 Dennis Trident 2 double-decker bus operating in Londons Tavistock Square. Thirteen people, not including the suicide bomber, were killed and hundreds were injured in the attack. Abu Hafs al-Masri Brigades and the Secret Organization of al-Qaida in Europe both claimed responsibility, although it is generally believed that the claim by Abu Hafs al-Masri Brigades were not credible. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,1,3,Bombing/Explosion,,,,,19,Transportation,99.0,Bus (excluding tourists),London Underground,Number 30 Bus,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,1.0,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,13.0,Suicide (carried bodily by human being),,,,,,,,,,,,,"The explosive materials were homemade peroxide-based devices packed in rucksacks. It is estimated that less than 10 pounds of this explosive was used in each attack. While the manufacturing of this explosive is a dangerous process, it does not require great skill.",14.0,0.0,1.0,110.0,0.0,0.0,1,2.0,Major (likely >= $1 million but < $1 billion),-99.0,,0.0,,,,,,,,,,,,,,,,"The perpetrator, Hasib Hussain, traveled to Pakistan and Saudi Arabia in 2003. He met Khan and Tanweer shortly thereafter, and all three attended the Stratford Street Mosque in Beeston. The materials used for this attack were relatively inexpensive, leading many to doubt that foreign funding was used. Hussain reportedly attempted to contact the other bombers by mobile telephone before the first three blasts, and purchased batteries in a store before detonating his bomb in the bus. The claim of responsibility by the Secret Organization of al Qaeda in Europe was posted on the ""Qala"" website hours after the attack. MI5 has reportedly declared the attack to be largely motivated by the conflict in Iraq and other perceived injustices against Muslims by the West. Location-specific casualty information source: BBC (http://news.bbc.co.uk/2/shared/spl/hi/uk/05/london_blasts/what_happened/html/).","Jane Wardell and Lukas I. Alpert, Qaeda Blast Kill at Least 37  Bus and 3 Subways are Bombed, US Boost Train Security Alert, The New York Post, July 8, 2005.","Peter Wilson, Terrorists hit London  Hundreds injured in rush-hour attacks, The Australian, July 8, 2005.","Alan Cowell, Raymond Bonner, ""Changes in investigation of bombing attacks in London leave major questions unanswered,"" The New York Times, August 15, 2008.",CETIS,0,1,1,1,"200507070004, 200507070001, 200507070002, 200507070003"
78448,200507080007,2005,7,8,,0,,603,United Kingdom,8,Western Europe,England,Leeds,53.795730000000006,-1.586553,1.0,0,"Laurel Terrace, Armley neighborhood","07/08/2005: Assailants set cloth on fire and threw it through a window at Jamiat Tablighul Islam Mosque along Laurel Terrace in Armley neighborhood, Leeds, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Jamiat Tablighul Islam Mosque,Mosque,603.0,United Kingdom,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Muslim leaders warn of mounting Islamophobia after attacks on mosques,"" The Independent, July 12, 2005.","""ON HIGH ALERT,"" Yorkshire Evening Post, July 11, 2005.","""Community united in condemning terrorist attacks,"" Spenborough Guardian, July 11, 2005.",UMD Miscellaneous,-9,-9,0,-9,
78457,200507090009,2005,7,9,,0,,603,United Kingdom,8,Western Europe,England,Wellington,52.69866999999999,-2.517455,1.0,0,Tan Bank,"07/09/2005: Assailants threw an incendiary device at a mosque along Tan Bank in Wellington, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Unknown,Mosque,603.0,United Kingdom,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,Firebomb,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Muslim leaders warn of mounting Islamophobia after attacks on mosques,"" The Independent, July 12, 2005.",,,UMD Miscellaneous,-9,-9,0,-9,
78458,200507090010,2005,7,9,,0,,603,United Kingdom,8,Western Europe,England,Birkenhead,53.390387,-3.02264,1.0,0,,"07/09/2005: An assailant threw incendiary devices at Wirral Islamic Cultural Centre Shahjalal Mosque in Birkenhead, England, United Kingdom. At least one person, a cleric, was injured in the attack. No group claimed responsibility; however, a suspect was arrested in connection with the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Wirral Islamic Cultural Centre Shahjalal Mosque,Mosque,603.0,United Kingdom,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,1.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Petrol bombs,0.0,0.0,0.0,1.0,0.0,0.0,1,4.0,Unknown,,,0.0,,,,,,,,,,,,,,,,,"""Muslim leaders warn of mounting Islamophobia after attacks on mosques,"" The Independent, July 12, 2005.","""Man remanded over mosque attack,"" BBC, July 15, 2005.","""Man arrested after arson attack on mosque,"" The Guardian, July 14, 2005.",UMD Miscellaneous,-9,-9,0,-9,
78478,200507110011,2005,7,11,,0,,603,United Kingdom,8,Western Europe,England,Bradford,53.792922,-1.7179939999999998,1.0,0,"Leeds Road, Laisterdyke neighborhood","07/11/2005: Assailants set fire to a garbage bin in an attempt to set the Pakistani Consulate ablaze along Leeds Road in Laisterdyke neighborhood, Bradford, England, United Kingdom. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,Pakistani Ministry of Foreign Affairs,Consulate,153.0,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9,,,,,0.0,,,,,,,,,,,,,,,,,"""Muslim leaders warn of mounting Islamophobia after attacks on mosques,"" The Independent, July 12, 2005.","""ON HIGH ALERT,"" Yorkshire Evening Post, July 11, 2005.","""Community united in condemning terrorist attacks,"" Spenborough Guardian, July 11, 2005.",UMD Miscellaneous,-9,-9,1,1,
78531,200507160015,2005,7,16,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,Province of Ulster,"07/16/2005: An explosive device was thrown into a home in Belfast, Northern Ireland.  One woman was injured. The home and a nearby vehicle were damaged.  Authorities believed the attack to have sectarian motives though no group claimed responsibility.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76.0,House/Apartment/Residence,Private Residence,"The bedroom of a private residence of a Catholic woman in north Belfast, Northern Ireland.",233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,0.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Authorities in Northern Ireland refer to this type of explosive device as a blast bomb.,0.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,"The blast damaged the home, particularly shattering the windows.  It also damaged a car parked outside the home.",0.0,,,,,,,,,,,,,,,,"This incident followed days of rioting by nationalists, who threw blast bombs at police.","Alan Erwin, Blast Bombers Meant To Kill Me Says Mum-of-Two, Press Association, July 16, 2005.","Sunday Mirror, Mother Escapes Bomb Bid, July 17, 2005.","Sunday Telegraph (London), Blast bomb attack, July 17, 2005.",CETIS,-9,-9,1,1,
78549,200507210002,2005,7,21,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,Warren Street Station,"07/21/2005: In one of four coordinated attacks, a bomb exploded on the London transit system at the Warren Street Station train station causing no fatalities and only limited injuries in a very similar attack to those on July 7, 2005. Abu Hafs al-Masri Brigades claimed responsibility for these attacks. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,London Transit,Warren Street Train Station,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,"This is a related attack with 200507210006, 200507210007, and 200507210008. The four explosions followed the same pattern as the London attacks from July 7, 2005. The Abu Hafs Al-Masri Brigade, the same group that claimed responsibility for the July 7 bombings also claimed to have carried out the attacks on July 21.","Phillip Coorey and Deborah Haynes, String of Explosions Create Panic, Bombs Shut Down London, The Advertiser, July 22, 2005.","Mirror Image Terror Attacks Hit London but Carnage Not Repeated, Agence France Presse, July 21, 2005.","Al-Qaida-Linked Group Claims Responsibility for London Bombings, Xinhua General News Service, July 22, 2005.",CETIS,0,1,1,1,"200507210002, 200507210006, 200507210007, 200507210008"
78553,200507210006,2005,7,21,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,,"07/21/2005: In one of four coordinated attacks, a bomb exploded on the London transit system at the Oval Station, train station, causing no fatalities and only limited injuries in a very similar attack to those on July 7, 2005. Abu Hafs al-Masri Brigades claimed responsibility for these attacks. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,London Transit,Oval Station Train Station,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,"This is a related attack with 200507210002, 200507210007, and 200507210008. The four explosions followed the same pattern as the London attacks from July 7, 2005. The Abu Hafs Al-Masri Brigade, the same group that claimed responsibility for the July 7 bombings also claimed to have carried out the attacks on July 21.","Phillip Coorey and Deborah Haynes, String of Explosions Create Panic, Bombs Shut Down London, The Advertiser, July 22, 2005.","""Mirror Image Terror Attacks Hit London but Carnage Not Repeated, Agence France Presse, July 21, 2005.","Al-Qaida-Linked Group Claims Responsibility for London Bombings, Xinhua General News Service, July 22, 2005.",CETIS,0,1,1,1,"200507210006, 200507210002, 200507210007, 200507210008"
78554,200507210007,2005,7,21,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,,"07/21/2005: In one of four coordinated attacks, a bomb exploded on the London transit system at the Sheperd's Bush Station, train station, causing no fatalities and only limited injuries in a very similar attack to those on July 7, 2005. Abu Hafs al-Masri Brigades claimed responsibility for these attacks. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100.0,Train/Train Tracks/Trolley,London Transit,Shepard's Bush Train Station,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,"This is a related attack with 200507210002, 2005072100076, and 200507210008. The four explosions followed the same pattern as the London attacks from July 7, 2005. The Abu Hafs Al-Masri Brigade, the same group that claimed responsibility for the July 7 bombings also claimed to have carried out the attacks on July 21.","Phillip Coorey and Deborah Haynes, String of Explosions Create Panic, Bombs Shut Down London, The Advertiser, July 22, 2005.","Mirror Image Terror Attacks Hit London but Carnage Not Repeated, Agence France Presse, July 21, 2005.","Al-Qaida-Linked Group Claims Responsibility for London Bombings, Xinhua General News Service, July 22, 2005.",CETIS,0,1,1,1,"200507210007, 200507210002, 200507210006, 200507210008"
78555,200507210008,2005,7,21,,0,,603,United Kingdom,8,Western Europe,England,London,51.504387,-0.140041,1.0,0,Hackney area of East London.,"07/21/2005: In one of four coordinated attacks, a bomb exploded on the London transit system Hackney area of East London at a bus station causing no fatalities and only limited injuries in a very similar attack to those on July 7, 2005. Abu Hafs al-Masri Brigades claimed responsibility for these attacks. Documents found by German authorities in 2011 indicate al-Qaida's role in planning and coordinating the attacks.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,19,Transportation,101.0,Bus Station/Stop,London Transit,Hackney Bus Station,216.0,Great Britain,,,,,,,,,,,,,,,,,Al-Qaida,,,,,,Unknown,0.0,,,0,,0.0,1.0,7.0,"Posted to website, blog, etc.",,,,,,,-9.0,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,"This is a related attack with 200507210002, 200507210006, and 2005072100087. The four explosions followed the same pattern as the London attacks from July 7, 2005. The Abu Hafs Al-Masri Brigade, the same group that claimed responsibility for the July 7 bombings also claimed to have carried out the attacks on July 21.","Phillip Coorey and Deborah Haynes, String of Explosions Create Panic, Bombs Shut Down London, The Advertiser, July 22, 2005.","Mirror Image Terror Attacks Hit London but Carnage Not Repeated, Agence France Presse, July 21, 2005.","Al-Qaida-Linked Group Claims Responsibility for London Bombings, Xinhua General News Service, July 22, 2005.",CETIS,0,1,1,1,"200507210008, 200507210002, 200507210006, 200507210007"
78590,200507260006,2005,7,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Ballymena,54.863117,-6.2783430000000005,1.0,0,County Antrim,"07/26/2005: In one of two related attacks, a Catholic church was damaged by petrol and paint bombs by suspected loyalist paramilitaries in Ballymena, Northern Ireland. No one was killed or injured, but several families were evacuated in the vicinity.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,A Catholic church,"A Catholic church in Ballymena, Northern Ireland",233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"Deric Henderson, Loyalists Accused After Bar and Church Attacks, Press Association Limited, July 26, 2005.","Northern Ireland Loyalist Paramilitaries Launch Attacks in Ballymena to Stop March, The Irish News (Belfast), July 27, 2005.",,CETIS,-9,-9,1,1,"200507260006, 200507260007"
78591,200507260007,2005,7,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Martinstown,54.963921,-6.224963,1.0,0,Antrim County,"07/26/2005: In one of two related attacks, a Catholic owned bar was set on fire by a petrol bomb by suspected loyalist paramilitaries in Martinstown, Northern Ireland. No one was killed or injured.",1,1,1,0.0,,,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,2.0,Restaurant/Bar/Café,A Catholic bar in Northern Ireland,"A Catholic bar in Martinstown, Northern Ireland",233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,,0.0,,,,,,,,,,,,,,,,,"Deric Henderson, Loyalists Accused After Bar and Church Attacks, Press Association Limited, July 26, 2005.","Northern Ireland Loyalist Paramilitaries Launch Attacks in Ballymena to Stop March, The Irish News (Belfast), July 27, 2005.",,CETIS,-9,-9,1,1,"200507260007, 200507260006"
78739,200508100014,2005,8,10,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Lurgan,54.463367000000005,-6.328597,1.0,0,Province of Ulster,"08/10/2005: In Lurgan, County Armagh, Northern Ireland, dissident republicans hijacked a taxi cab at gunpoint, placed a bomb in the hijacked vehicle, and forced the driver to park outside Lurgan police station, where they intended the bomb to explode.  The bomb plot failed. No one was injured by the attempt.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",A police station,"The perpetrators planned to place the bombs inside a vehicle parked in front of Lurgan police station in Lurgan, Northern Ireland.",233.0,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,0.0,0.0,,,,,,,,,,6,Explosives,15.0,Vehicle,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,There was no property damage.,0.0,,,,,,,,,,,,,,,,"The police who responded to the incident were attacked by a crowd of people throwing petrol bombs and other missiles.  In this riot, police officers were injured.","Paul O'Hare and Alan Erwin, ""Community Urged to Unite Against Bomb Plotters,"" Press Association, August 10, 2005","Michael McHugh, Call to turn in bombers, Belfast Telegraph, August 11, 2005","Belfast Newsletter, Bomb in Taxi Puts Focus On Dissident Groups, August 11, 2005",CETIS,-9,-9,1,1,
78902,200509020005,2005,9,2,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1.0,0,Ulster (Province),09/02/2005: Suspected members of the Ulster Volunteer Force (UVF) threw a gas bomb at a parked car in Belfasts Glenlea Park neighborhood. The bomb set the Vectra car on fire. The blaze damaged a nearby house where a woman and her children were living. No group claimed responsibility for the attack.,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Northern Irish civilians,A woman and her 5 children in Belfast,233.0,Northern Ireland,,,,,,,,,,,,,,,,,Ulster Volunteer Force (UVF),,,,,,Unknown,0.0,,,0,,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,The device used for the attack was a petrol bomb.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,One Vectra car was destroyed and a nearby house sustained exterior damage.,0.0,,,,,,,,,,,,,,,,,"Paul O'Hare, ""Car hit by petrol bomb, Press Association, September 2, 2005.","""UVF blamed for petrol bomb attack, Belfast News Letter (Northern Ireland), September 3, 2005.",,CETIS,0,0,1,1,
